id,app_id,ccu,collected_at
5373,204530,8,2026-05-24 16:31:13.697067
5374,204630,1,2026-05-24 16:31:15.011343
5375,204860,7,2026-05-24 16:31:16.312634
5376,204880,384,2026-05-24 16:31:17.738162
5377,205020,0,2026-05-24 16:31:19.070452
5378,205100,646,2026-05-24 16:31:20.437678
5379,205190,1,2026-05-24 16:31:21.734069
5380,205230,3,2026-05-24 16:31:23.062190
5381,205610,83,2026-05-24 16:31:24.366723
5382,205650,37,2026-05-24 16:31:25.631057
5383,205710,448,2026-05-24 16:31:26.903497
5384,205910,0,2026-05-24 16:31:28.124207
5385,205950,7,2026-05-24 16:31:29.455721
5386,206190,7,2026-05-24 16:31:30.689023
5387,206420,269,2026-05-24 16:31:31.947039
5388,206440,31,2026-05-24 16:31:33.335646
5389,206480,433,2026-05-24 16:31:34.586523
5390,206500,42,2026-05-24 16:31:35.836248
5391,206610,0,2026-05-24 16:31:37.150541
5392,207080,0,2026-05-24 16:31:38.459133
5393,207140,193,2026-05-24 16:31:39.774203
5394,207170,35,2026-05-24 16:31:41.003566
5395,207230,4,2026-05-24 16:31:42.339977
5396,207350,42,2026-05-24 16:31:43.711456
5397,207420,0,2026-05-24 16:31:45.009460
5398,207490,63,2026-05-24 16:31:46.260174
5399,207610,236,2026-05-24 16:31:47.481622
5400,207650,0,2026-05-24 16:31:48.726118
5401,207690,16,2026-05-24 16:31:50.084610
5402,207930,0,2026-05-24 16:31:51.442531
5403,208090,0,2026-05-24 16:31:52.826283
5404,208140,56,2026-05-24 16:31:54.176252
5405,208200,91,2026-05-24 16:31:55.539550
5406,208480,42,2026-05-24 16:31:56.880803
5407,208500,23,2026-05-24 16:31:58.290380
5408,208580,868,2026-05-24 16:31:59.602096
5409,208650,3611,2026-05-24 16:32:00.831674
5410,208670,5,2026-05-24 16:32:02.265096
5411,208730,6,2026-05-24 16:32:03.682191
5412,208750,5,2026-05-24 16:32:05.112470
5413,209000,1121,2026-05-24 16:32:06.363098
5414,209080,1,2026-05-24 16:32:07.679218
5415,209190,2,2026-05-24 16:32:08.900087
5416,209540,1,2026-05-24 16:32:10.139959
5417,209650,59,2026-05-24 16:32:11.508128
5418,209670,2,2026-05-24 16:32:12.856961
5419,209730,1,2026-05-24 16:32:14.199247
5420,209830,1,2026-05-24 16:32:15.557226
5421,209870,1,2026-05-24 16:32:16.908139
5422,210770,24,2026-05-24 16:32:18.353788
5423,210970,264,2026-05-24 16:32:19.591180
5424,211160,2,2026-05-24 16:32:20.924359
5425,211400,4,2026-05-24 16:32:22.169017
5426,211420,193,2026-05-24 16:32:23.483307
5427,211440,0,2026-05-24 16:32:24.714693
5428,211500,908,2026-05-24 16:32:25.954237
5429,211600,35,2026-05-24 16:32:27.262638
5430,211740,21,2026-05-24 16:32:28.608792
5431,211780,9,2026-05-24 16:32:29.916386
5432,211820,1269,2026-05-24 16:32:31.156682
5433,212010,10,2026-05-24 16:32:32.493187
5434,212070,64,2026-05-24 16:32:33.767637
5435,212160,156,2026-05-24 16:32:35.069924
5436,212200,460,2026-05-24 16:32:36.300974
5437,212390,1,2026-05-24 16:32:37.644752
5438,212480,70,2026-05-24 16:32:38.976051
5439,212500,1620,2026-05-24 16:32:40.226611
5440,212680,1171,2026-05-24 16:32:41.448597
5441,212740,1,2026-05-24 16:32:42.822302
5442,212800,2,2026-05-24 16:32:44.081171
5443,213030,0,2026-05-24 16:32:45.421198
5444,213330,529,2026-05-24 16:32:46.636850
5445,213610,289,2026-05-24 16:32:47.861379
5446,213650,0,2026-05-24 16:32:49.084869
5447,213670,542,2026-05-24 16:32:50.441441
5448,213850,20,2026-05-24 16:32:51.759091
5449,214150,2,2026-05-24 16:32:53.031295
5450,214170,49,2026-05-24 16:32:54.339223
5451,214190,0,2026-05-24 16:32:55.719740
5452,214250,2,2026-05-24 16:32:57.075164
5453,214340,114,2026-05-24 16:32:58.384326
5454,214360,10,2026-05-24 16:32:59.638334
5455,214420,3,2026-05-24 16:33:00.858206
5456,214490,452,2026-05-24 16:33:02.092188
5457,214510,449,2026-05-24 16:33:03.354304
5458,214560,5,2026-05-24 16:33:04.784281
5459,214700,0,2026-05-24 16:33:06.160791
5460,214730,184,2026-05-24 16:33:07.400739
5461,214770,5,2026-05-24 16:33:08.707142
5462,214790,5,2026-05-24 16:33:10.005954
5463,214830,2,2026-05-24 16:33:11.374051
5464,214870,15,2026-05-24 16:33:12.666771
5465,214950,6755,2026-05-24 16:33:13.902015
5466,214970,4,2026-05-24 16:33:15.214800
5467,215080,327,2026-05-24 16:33:16.450712
5468,215100,56,2026-05-24 16:33:17.761541
5469,215120,0,2026-05-24 16:33:19.077036
5470,215160,3,2026-05-24 16:33:20.564734
5471,215280,63,2026-05-24 16:33:22.298076
5472,215470,0,2026-05-24 16:33:23.615280
5473,215510,2,2026-05-24 16:33:24.965216
5474,215530,23,2026-05-24 16:33:26.285354
5475,215690,3,2026-05-24 16:33:27.588423
5476,215790,0,2026-05-24 16:33:28.890675
5477,215830,16,2026-05-24 16:33:30.153727
5478,215930,46,2026-05-24 16:33:31.416598
5479,216150,8831,2026-05-24 16:33:32.658788
5480,216890,25,2026-05-24 16:33:34.047658
5481,216910,4,2026-05-24 16:33:35.272397
5482,217140,5,2026-05-24 16:33:36.571925
5483,217200,233,2026-05-24 16:33:37.886576
5484,217750,95,2026-05-24 16:33:39.242330
5485,217920,4,2026-05-24 16:33:40.463536
5486,218230,594,2026-05-24 16:33:41.725687
5487,218410,4,2026-05-24 16:33:42.939063
5488,218510,1,2026-05-24 16:33:44.271559
5489,218620,34037,2026-05-24 16:33:45.571613
5490,218640,18,2026-05-24 16:33:46.917546
5491,218680,41,2026-05-24 16:33:48.151085
5492,218740,1,2026-05-24 16:33:49.473638
5493,218820,3,2026-05-24 16:33:50.792034
5494,219150,294,2026-05-24 16:33:52.037260
5495,219340,1,2026-05-24 16:33:53.380488
5496,219640,41,2026-05-24 16:33:54.646863
5497,219680,1,2026-05-24 16:33:55.955132
5498,219740,890,2026-05-24 16:33:57.182983
5499,219760,8,2026-05-24 16:33:58.403988
5500,219780,56,2026-05-24 16:33:59.629590
5501,219830,9,2026-05-24 16:34:00.939173
5502,219890,15,2026-05-24 16:34:02.249438
5503,219910,15,2026-05-24 16:34:03.538832
5504,219950,0,2026-05-24 16:34:04.855018
5505,219990,2855,2026-05-24 16:34:06.126409
5506,220160,8,2026-05-24 16:34:07.467344
5507,220200,12308,2026-05-24 16:34:08.695943
5508,220240,977,2026-05-24 16:34:10.427568
5509,220260,31,2026-05-24 16:34:11.772391
5510,220440,830,2026-05-24 16:34:13.031328
5511,220660,7,2026-05-24 16:34:14.261579
5512,220740,34,2026-05-24 16:34:15.482673
5513,220780,3,2026-05-24 16:34:16.737580
5514,220820,2,2026-05-24 16:34:18.056080
5515,220860,0,2026-05-24 16:34:19.337217
5516,221040,1779,2026-05-24 16:34:20.569490
5517,221100,58661,2026-05-24 16:34:21.902189
5518,221260,33,2026-05-24 16:34:23.166964
5519,221380,3353,2026-05-24 16:34:24.599239
5520,221540,64,2026-05-24 16:34:25.887180
5521,221640,15,2026-05-24 16:34:27.212479
5522,221680,744,2026-05-24 16:34:28.478452
5523,221810,13,2026-05-24 16:34:29.792216
5524,221910,46,2026-05-24 16:34:31.054921
5525,222440,119,2026-05-24 16:34:32.458071
5526,222480,223,2026-05-24 16:34:33.776048
5527,222520,115,2026-05-24 16:34:35.140042
5528,222730,12,2026-05-24 16:34:36.454907
5529,222750,22,2026-05-24 16:34:37.791222
5530,222880,244,2026-05-24 16:34:39.022363
5531,222940,18,2026-05-24 16:34:40.278747
5532,223100,151,2026-05-24 16:34:41.613183
5533,223220,0,2026-05-24 16:34:43.056302
5534,223710,742,2026-05-24 16:34:44.305677
5535,223750,984,2026-05-24 16:34:45.516970
5536,223810,30,2026-05-24 16:34:46.842914
5537,223830,54,2026-05-24 16:34:48.200484
5538,223850,381,2026-05-24 16:34:49.499266
5539,224260,381,2026-05-24 16:34:50.734513
5540,224300,1,2026-05-24 16:34:52.060954
5541,224460,2,2026-05-24 16:34:53.300831
5542,224480,30,2026-05-24 16:34:54.536417
5543,224540,0,2026-05-24 16:34:55.848341
5544,224600,0,2026-05-24 16:34:57.184729
5545,224760,54,2026-05-24 16:34:58.431905
5546,224860,1,2026-05-24 16:34:59.815676
5547,224900,2,2026-05-24 16:35:01.117810
5548,224920,0,2026-05-24 16:35:02.482488
5549,224940,2,2026-05-24 16:35:03.702215
5550,224960,3,2026-05-24 16:35:04.927760
5551,225000,1,2026-05-24 16:35:06.240248
5552,225020,5,2026-05-24 16:35:07.650301
5553,225080,4,2026-05-24 16:35:09.021170
5554,225260,42,2026-05-24 16:35:10.413952
5555,225280,1,2026-05-24 16:35:11.634906
5556,225300,11,2026-05-24 16:35:12.932667
5557,225320,8,2026-05-24 16:35:14.164621
5558,225360,1,2026-05-24 16:35:15.721408
5559,225420,20,2026-05-24 16:35:17.301357
5560,225540,1008,2026-05-24 16:35:18.634232
5561,225600,2,2026-05-24 16:35:19.943506
5562,225640,36,2026-05-24 16:35:21.176008
5563,225840,389,2026-05-24 16:35:22.405008
5564,226580,13,2026-05-24 16:35:23.796827
5565,226620,13,2026-05-24 16:35:25.011859
5566,226700,13,2026-05-24 16:35:26.247967
5567,226840,205,2026-05-24 16:35:27.478116
5568,226860,182,2026-05-24 16:35:28.702588
5569,227100,5,2026-05-24 16:35:30.035718
5570,227180,2,2026-05-24 16:35:31.341133
5571,227200,0,2026-05-24 16:35:32.682895
5572,227220,1,2026-05-24 16:35:34.049265
5573,227300,42479,2026-05-24 16:35:35.363032
5574,227480,0,2026-05-24 16:35:36.686252
5575,227600,21,2026-05-24 16:35:37.905739
5576,227780,20,2026-05-24 16:35:39.232360
5577,227860,60,2026-05-24 16:35:40.615510
5578,227940,3,2026-05-24 16:35:41.941979
5579,228200,1366,2026-05-24 16:35:43.159115
5580,228260,36,2026-05-24 16:35:44.396330
5581,228280,733,2026-05-24 16:35:45.626403
5582,228300,28,2026-05-24 16:35:46.925792
5583,228360,10,2026-05-24 16:35:48.236341
5584,228380,444,2026-05-24 16:35:49.454177
5585,228400,3,2026-05-24 16:35:50.774157
5586,229480,7,2026-05-24 16:35:52.103586
5587,230190,81,2026-05-24 16:35:53.388345
5588,230230,32,2026-05-24 16:35:54.694746
5589,230270,27,2026-05-24 16:35:56.105049
5590,230290,646,2026-05-24 16:35:57.356089
5591,230410,59367,2026-05-24 16:35:58.583569
5592,230700,36,2026-05-24 16:35:59.807813
5593,230820,12,2026-05-24 16:36:01.121879
5594,230860,1,2026-05-24 16:36:02.527888
5595,230980,1,2026-05-24 16:36:03.980548
5596,231040,0,2026-05-24 16:36:05.302607
5597,231060,1,2026-05-24 16:36:06.627057
5598,231140,10,2026-05-24 16:36:08.044813
5599,231160,2,2026-05-24 16:36:09.340345
5600,231200,11,2026-05-24 16:36:10.645433
5601,231330,3,2026-05-24 16:36:12.012423
5602,231430,2974,2026-05-24 16:36:13.444766
5603,231740,8,2026-05-24 16:36:14.722698
5604,232010,22,2026-05-24 16:36:15.993555
5605,232050,30,2026-05-24 16:36:17.311188
5606,232090,4598,2026-05-24 16:36:18.551443
5607,232430,2,2026-05-24 16:36:19.924884
5608,232450,0,2026-05-24 16:36:21.293207
5609,232750,6,2026-05-24 16:36:22.598313
5610,232790,16,2026-05-24 16:36:23.906587
5611,232810,0,2026-05-24 16:36:25.215229
5612,232890,344,2026-05-24 16:36:26.557507
5613,232910,81,2026-05-24 16:36:27.857240
5614,233130,29,2026-05-24 16:36:29.109239
5615,233150,2,2026-05-24 16:36:30.465037
5616,233270,55,2026-05-24 16:36:31.759693
5617,233290,23,2026-05-24 16:36:33.055044
5618,233370,0,2026-05-24 16:36:34.276457
5619,233450,1110,2026-05-24 16:36:35.581629
5620,233470,6,2026-05-24 16:36:36.916998
5621,233610,15,2026-05-24 16:36:38.225531
5622,233700,10,2026-05-24 16:36:39.656276
5623,233720,34,2026-05-24 16:36:40.953456
5624,233840,14,2026-05-24 16:36:42.181476
5625,233860,5138,2026-05-24 16:36:43.449889
5626,233980,12,2026-05-24 16:36:44.781614
5627,234080,65,2026-05-24 16:36:46.084996
5628,234140,1066,2026-05-24 16:36:47.309432
5629,234190,4,2026-05-24 16:36:48.613218
5630,234270,20,2026-05-24 16:36:49.962203
5631,234330,297,2026-05-24 16:36:51.176245
5632,234390,2,2026-05-24 16:36:52.410893
5633,234510,0,2026-05-24 16:36:53.707147
5634,234630,48,2026-05-24 16:36:54.928462
5635,234650,38,2026-05-24 16:36:56.257697
5636,234670,76,2026-05-24 16:36:57.492630
5637,234710,24,2026-05-24 16:36:58.721576
5638,234940,0,2026-05-24 16:36:59.943164
5639,235210,5,2026-05-24 16:37:01.195464
5640,235250,3,2026-05-24 16:37:02.505331
5641,235320,35,2026-05-24 16:37:03.754267
5642,235340,2,2026-05-24 16:37:05.059724
5643,235360,4,2026-05-24 16:37:06.375444
5644,235380,8,2026-05-24 16:37:07.671998
5645,235400,0,2026-05-24 16:37:08.958645
5646,235460,429,2026-05-24 16:37:10.205142
5647,235540,58,2026-05-24 16:37:11.434660
5648,235600,122,2026-05-24 16:37:12.668736
5649,235620,5,2026-05-24 16:37:14.072589
5650,235720,0,2026-05-24 16:37:15.427371
5651,235800,19,2026-05-24 16:37:16.721820
5652,235900,345,2026-05-24 16:37:17.961141
5653,236090,18,2026-05-24 16:37:19.311289
5654,236110,380,2026-05-24 16:37:20.538928
5655,236150,6,2026-05-24 16:37:21.868196
5656,236370,2,2026-05-24 16:37:23.175308
5657,236390,54657,2026-05-24 16:37:24.405609
5658,236430,515,2026-05-24 16:37:25.847879
5659,236450,19,2026-05-24 16:37:27.152944
5660,236510,0,2026-05-24 16:37:28.425082
5661,236690,210,2026-05-24 16:37:29.644430
5662,236730,3,2026-05-24 16:37:31.191778
5663,236850,13404,2026-05-24 16:37:32.430439
5664,236870,76,2026-05-24 16:37:33.748638
5665,237110,105,2026-05-24 16:37:35.223764
5666,237310,259,2026-05-24 16:37:36.525990
5667,237430,3,2026-05-24 16:37:37.866349
5668,237630,12,2026-05-24 16:37:39.133647
5669,237850,7,2026-05-24 16:37:40.451860
5670,237870,11,2026-05-24 16:37:41.666978
5671,237930,18,2026-05-24 16:37:42.916400
5672,237950,5,2026-05-24 16:37:44.214830
5673,237990,50,2026-05-24 16:37:45.472832
5674,238010,213,2026-05-24 16:37:46.715925
5675,238090,179,2026-05-24 16:37:47.941438
5676,238210,9,2026-05-24 16:37:49.235609
5677,238240,0,2026-05-24 16:37:50.460053
5678,238260,19,2026-05-24 16:37:51.691437
5679,238320,426,2026-05-24 16:37:52.922405
5680,238370,63,2026-05-24 16:37:54.156750
5681,238430,25,2026-05-24 16:37:55.435323
5682,238460,151,2026-05-24 16:37:56.676487
5683,238750,45,2026-05-24 16:37:57.905105
5684,238910,1,2026-05-24 16:37:59.270737
5685,238960,9362,2026-05-24 16:38:00.509612
5686,239030,470,2026-05-24 16:38:01.747270
5687,239070,19,2026-05-24 16:38:03.061959
5688,239120,52,2026-05-24 16:38:04.281682
5689,239140,7160,2026-05-24 16:38:05.514832
5690,239160,100,2026-05-24 16:38:06.789514
5691,239200,12,2026-05-24 16:38:08.122175
5692,239250,43,2026-05-24 16:38:09.458141
5693,239350,95,2026-05-24 16:38:10.820123
5694,239430,2,2026-05-24 16:38:12.188837
5695,239660,0,2026-05-24 16:38:13.520108
5696,239820,446,2026-05-24 16:38:14.752982
5697,240320,9,2026-05-24 16:38:16.079348
5698,240440,1,2026-05-24 16:38:17.312007
5699,240720,250,2026-05-24 16:38:18.549437
5700,240760,5,2026-05-24 16:38:19.911581
5701,241240,6,2026-05-24 16:38:21.222836
5702,241260,77,2026-05-24 16:38:22.600792
5703,241540,8,2026-05-24 16:38:23.980196
5704,241560,10,2026-05-24 16:38:25.295302
5705,241600,47,2026-05-24 16:38:26.740515
5706,241910,20,2026-05-24 16:38:27.979402
5707,241930,796,2026-05-24 16:38:29.275301
5708,242050,1554,2026-05-24 16:38:30.523712
5709,242550,142,2026-05-24 16:38:31.748733
5710,242570,13,2026-05-24 16:38:33.094858
5711,242640,75,2026-05-24 16:38:34.410373
5712,242680,195,2026-05-24 16:38:35.659739
5713,242700,79,2026-05-24 16:38:37.001761
5714,242720,5,2026-05-24 16:38:38.314060
5715,242760,5238,2026-05-24 16:38:39.564602
5716,242780,1,2026-05-24 16:38:40.806691
5717,242860,76,2026-05-24 16:38:42.134510
5718,242880,1,2026-05-24 16:38:43.387701
5719,242920,693,2026-05-24 16:38:44.646340
5720,242940,2,2026-05-24 16:38:46.018697
5721,242960,3,2026-05-24 16:38:47.269458
5722,242980,1,2026-05-24 16:38:48.506484
5723,243040,6,2026-05-24 16:38:49.825843
5724,243120,1,2026-05-24 16:38:51.192528
5725,243200,9,2026-05-24 16:38:52.513387
5726,243470,566,2026-05-24 16:38:53.830541
5727,243780,13,2026-05-24 16:38:55.252509
5728,243800,8,2026-05-24 16:38:56.560491
5729,243930,18,2026-05-24 16:38:57.779629
5730,243950,8,2026-05-24 16:38:59.074330
5731,243970,28,2026-05-24 16:39:00.384772
5732,244050,16,2026-05-24 16:39:01.697009
5733,244070,4,2026-05-24 16:39:03.071425
5734,244090,2,2026-05-24 16:39:04.450667
5735,244160,182,2026-05-24 16:39:05.748548
5736,244210,13789,2026-05-24 16:39:07.025271
5737,244450,1122,2026-05-24 16:39:08.276159
5738,244710,2,2026-05-24 16:39:10.373362
5739,244770,6,2026-05-24 16:39:11.687610
5740,244850,6310,2026-05-24 16:39:12.917823
5741,244930,0,2026-05-24 16:39:14.229122
5742,245170,173,2026-05-24 16:39:15.471311
5743,245280,19,2026-05-24 16:39:17.157943
5744,245390,36,2026-05-24 16:39:19.227226
5745,245490,19,2026-05-24 16:39:20.483526
5746,245620,150,2026-05-24 16:39:21.732347
5747,246070,1,2026-05-24 16:39:23.090179
5748,246420,191,2026-05-24 16:39:24.406042
5749,246580,10,2026-05-24 16:39:25.748475
5750,246620,2678,2026-05-24 16:39:26.997686
5751,246840,81,2026-05-24 16:39:28.322992
5752,246900,239,2026-05-24 16:39:29.557389
5753,247000,212,2026-05-24 16:39:30.855134
5754,247020,20,2026-05-24 16:39:32.182220
5755,247080,98,2026-05-24 16:39:33.598668
5756,247240,1,2026-05-24 16:39:34.963279
5757,247430,22,2026-05-24 16:39:36.211138
5758,247660,4,2026-05-24 16:39:37.559467
5759,247910,4,2026-05-24 16:39:38.889998
5760,247950,0,2026-05-24 16:39:40.202971
5761,248170,184,2026-05-24 16:39:41.451127
5762,248390,254,2026-05-24 16:39:42.698843
5763,248550,0,2026-05-24 16:39:43.934384
5764,248570,91,2026-05-24 16:39:45.192286
5765,248610,17,2026-05-24 16:39:46.439111
5766,248820,81,2026-05-24 16:39:47.771085
5767,248860,37,2026-05-24 16:39:49.026086
5768,249050,56,2026-05-24 16:39:50.352613
5769,249130,716,2026-05-24 16:39:51.584060
5770,249230,86,2026-05-24 16:39:52.895245
5771,249590,1,2026-05-24 16:39:54.205161
5772,249650,12,2026-05-24 16:39:55.510037
5773,249870,5,2026-05-24 16:39:56.842241
5774,249990,1,2026-05-24 16:39:58.297419
5775,250050,2,2026-05-24 16:39:59.611212
5776,250110,0,2026-05-24 16:40:00.982573
5777,250180,30,2026-05-24 16:40:02.249275
5778,250260,16,2026-05-24 16:40:03.611077
5779,250320,132,2026-05-24 16:40:04.866796
5780,250340,13,2026-05-24 16:40:06.119262
5781,250380,2,2026-05-24 16:40:07.470267
5782,250400,13,2026-05-24 16:40:08.796993
5783,250460,11,2026-05-24 16:40:10.119734
5784,250520,163,2026-05-24 16:40:11.373580
5785,250600,0,2026-05-24 16:40:12.737785
5786,250620,10,2026-05-24 16:40:13.983060
5787,250760,249,2026-05-24 16:40:15.318655
5788,250820,0,2026-05-24 16:40:16.651771
5789,250900,24247,2026-05-24 16:40:17.887916
5790,251060,353,2026-05-24 16:40:19.181884
5791,251110,29,2026-05-24 16:40:20.414518
5792,251150,82,2026-05-24 16:40:21.790057
5793,251170,0,2026-05-24 16:40:23.103137
5794,251230,2,2026-05-24 16:40:24.358121
5795,251410,1,2026-05-24 16:40:25.681258
5796,251470,28,2026-05-24 16:40:27.055274
5797,251530,0,2026-05-24 16:40:28.381325
5798,251570,25318,2026-05-24 16:40:29.616677
5799,251730,56,2026-05-24 16:40:30.963648
5800,251890,0,2026-05-24 16:40:32.287478
5801,251950,31,2026-05-24 16:40:33.604786
5802,251990,7,2026-05-24 16:40:34.926217
5803,252030,4,2026-05-24 16:40:36.249387
5804,252110,44,2026-05-24 16:40:37.505795
5805,252130,2,2026-05-24 16:40:38.811157
5806,252150,1,2026-05-24 16:40:40.133962
5807,252410,63,2026-05-24 16:40:41.468887
5808,252490,122796,2026-05-24 16:40:42.718165
5809,252530,1033,2026-05-24 16:40:43.956177
5810,252610,80,2026-05-24 16:40:45.358783
5811,252850,0,2026-05-24 16:40:46.682246
5812,252950,30506,2026-05-24 16:40:47.951127
5813,253030,12,2026-05-24 16:40:49.223257
5814,253110,12,2026-05-24 16:40:50.538774
5815,253230,232,2026-05-24 16:40:51.817499
5816,253250,92,2026-05-24 16:40:53.064647
5817,253430,44,2026-05-24 16:40:54.336914
5818,253490,0,2026-05-24 16:40:55.644485
5819,253650,1,2026-05-24 16:40:56.895977
5820,253710,504,2026-05-24 16:40:58.130869
5821,253840,2,2026-05-24 16:40:59.483444
5822,253860,2,2026-05-24 16:41:00.742180
5823,253880,17,2026-05-24 16:41:02.102805
5824,253900,113,2026-05-24 16:41:03.412869
5825,253920,5,2026-05-24 16:41:04.742850
5826,253940,7,2026-05-24 16:41:06.064622
5827,253960,1,2026-05-24 16:41:07.407006
5828,253980,57,2026-05-24 16:41:08.651331
5829,254060,8,2026-05-24 16:41:09.929388
5830,254700,1171,2026-05-24 16:41:11.181245
5831,254960,15,2026-05-24 16:41:12.417504
5832,255070,0,2026-05-24 16:41:13.754435
5833,255220,14,2026-05-24 16:41:14.997829
5834,255280,7,2026-05-24 16:41:16.227424
5835,255320,15,2026-05-24 16:41:17.548076
5836,255420,6,2026-05-24 16:41:18.871094
5837,255520,8,2026-05-24 16:41:20.195675
5838,255710,8563,2026-05-24 16:41:21.513971
5839,256190,14,2026-05-24 16:41:22.736181
5840,256290,16,2026-05-24 16:41:24.072147
5841,256330,11,2026-05-24 16:41:25.389757
5842,256370,8,2026-05-24 16:41:26.716418
5843,257350,578,2026-05-24 16:41:27.969649
5844,257420,92,2026-05-24 16:41:29.198524
5845,257510,124,2026-05-24 16:41:30.592209
5846,257730,2,2026-05-24 16:41:31.954454
5847,257850,124,2026-05-24 16:41:33.315351
5848,258180,3,2026-05-24 16:41:34.641323
5849,258520,1,2026-05-24 16:41:35.984521
5850,258760,7,2026-05-24 16:41:37.663165
5851,258970,55,2026-05-24 16:41:38.984529
5852,259020,0,2026-05-24 16:41:40.300176
5853,259080,7,2026-05-24 16:41:41.611187
5854,259130,1,2026-05-24 16:41:42.931399
5855,260210,10,2026-05-24 16:41:44.258754
5856,260230,33,2026-05-24 16:41:45.597257
5857,260410,2,2026-05-24 16:41:46.837609
5858,260430,47,2026-05-24 16:41:48.086280
5859,260730,53,2026-05-24 16:41:49.326843
5860,260750,16,2026-05-24 16:41:50.573063
5861,261030,70,2026-05-24 16:41:51.891889
5862,261110,10,2026-05-24 16:41:53.194181
5863,261180,2,2026-05-24 16:41:54.506055
5864,261510,3,2026-05-24 16:41:55.753022
5865,261530,2,2026-05-24 16:41:57.006956
5866,261550,22678,2026-05-24 16:41:58.252566
5867,261570,85,2026-05-24 16:41:59.487036
5868,261640,461,2026-05-24 16:42:00.728164
5869,261760,1,2026-05-24 16:42:02.009007
5870,262060,3618,2026-05-24 16:42:03.247116
5871,262150,1,2026-05-24 16:42:04.500517
5872,262280,28,2026-05-24 16:42:05.744343
5873,262410,93,2026-05-24 16:42:06.994128
5874,262940,26,2026-05-24 16:42:08.314552
5875,263060,2,2026-05-24 16:42:09.547077
5876,263500,0,2026-05-24 16:42:10.875456
5877,263540,43,2026-05-24 16:42:12.124779
5878,263620,0,2026-05-24 16:42:13.464676
5879,263760,13,2026-05-24 16:42:14.794280
5880,263980,0,2026-05-24 16:42:16.128906
5881,264120,0,2026-05-24 16:42:17.447310
5882,264140,5,2026-05-24 16:42:18.689517
5883,264200,7,2026-05-24 16:42:19.972884
5884,264240,0,2026-05-24 16:42:21.312553
5885,264380,15,2026-05-24 16:42:22.636561
5886,264710,44803,2026-05-24 16:42:23.904998
5887,265210,8,2026-05-24 16:42:25.229612
5888,265300,63,2026-05-24 16:42:26.574582
5889,265550,134,2026-05-24 16:42:27.817900
5890,265590,3,2026-05-24 16:42:29.063968
5891,265630,79,2026-05-24 16:42:30.381328
5892,265890,7,2026-05-24 16:42:31.635417
5893,265930,120,2026-05-24 16:42:32.869601
5894,265970,0,2026-05-24 16:42:34.144684
5895,266010,4,2026-05-24 16:42:35.407479
5896,266110,0,2026-05-24 16:42:36.869353
5897,266130,2,2026-05-24 16:42:38.109001
5898,266210,20,2026-05-24 16:42:39.454332
5899,266310,6,2026-05-24 16:42:40.795624
5900,266410,708,2026-05-24 16:42:42.055550
5901,266430,9,2026-05-24 16:42:43.481216
5902,266510,11,2026-05-24 16:42:44.839581
5903,266840,1169,2026-05-24 16:42:46.143262
5904,267490,12,2026-05-24 16:42:47.474849
5905,267530,83,2026-05-24 16:42:48.907793
5906,268050,176,2026-05-24 16:42:50.153071
5907,268130,40,2026-05-24 16:42:51.502612
5908,268400,359,2026-05-24 16:42:52.883003
5909,268420,3,2026-05-24 16:42:54.268071
5910,268500,4756,2026-05-24 16:42:55.577756
5911,268540,18,2026-05-24 16:42:56.916315
5912,268650,488,2026-05-24 16:42:58.157926
5913,268750,13,2026-05-24 16:42:59.421919
5914,268850,440,2026-05-24 16:43:00.683466
5915,268870,13,2026-05-24 16:43:01.997585
5916,268910,2964,2026-05-24 16:43:03.267814
5917,269210,1422,2026-05-24 16:43:04.510591
5918,269670,11,2026-05-24 16:43:05.838378
5919,269770,62,2026-05-24 16:43:07.167958
5920,269790,15,2026-05-24 16:43:08.530227
5921,269950,400,2026-05-24 16:43:09.787369
5922,270090,0,2026-05-24 16:43:11.026256
5923,270150,77,2026-05-24 16:43:12.275499
5924,270170,1,2026-05-24 16:43:13.526014
5925,270210,3,2026-05-24 16:43:14.780302
5926,270450,1,2026-05-24 16:43:16.109147
5927,270570,1,2026-05-24 16:43:17.459637
5928,270790,9,2026-05-24 16:43:18.701341
5929,270850,3,2026-05-24 16:43:20.025136
5930,270880,12093,2026-05-24 16:43:21.262435
5931,271260,12,2026-05-24 16:43:22.582097
5932,271500,2,2026-05-24 16:43:23.930708
5933,271570,1,2026-05-24 16:43:25.264219
5934,271590,69365,2026-05-24 16:43:26.581181
5935,271860,0,2026-05-24 16:43:27.958769
5936,272230,0,2026-05-24 16:43:29.205298
5937,272470,5,2026-05-24 16:43:30.521733
5938,272510,47,2026-05-24 16:43:31.846810
5939,272600,3,2026-05-24 16:43:33.186932
5940,273110,255,2026-05-24 16:43:34.430317
5941,273350,12,2026-05-24 16:43:35.795509
5942,274170,404,2026-05-24 16:43:37.054081
5943,274190,233,2026-05-24 16:43:38.298973
5944,274290,1,2026-05-24 16:43:39.631033
5945,274310,1,2026-05-24 16:43:40.943169
5946,274500,33,2026-05-24 16:43:42.305003
5947,274520,141,2026-05-24 16:43:43.562925
5948,274560,0,2026-05-24 16:43:44.894991
5949,274620,0,2026-05-24 16:43:46.244506
5950,274900,3,2026-05-24 16:43:47.556907
5951,274920,56,2026-05-24 16:43:48.947134
5952,274940,149,2026-05-24 16:43:50.207743
