id,app_id,tag
45883,640590,3D Platformer
45884,640590,Controller
45885,640590,Action-Adventure
45886,640590,Online Co-Op
45887,640820,RPG
45888,640820,Party-Based RPG
45889,640820,Fantasy
45890,640820,CRPG
45891,640820,Isometric
45892,640820,Character Customization
45893,640820,Strategy RPG
45894,640820,Choices Matter
45895,640820,Story Rich
45896,640820,Singleplayer
45897,640820,Real-Time with Pause
45898,640820,Dungeons & Dragons
45899,640820,Adventure
45900,640820,Strategy
45901,640820,Turn-Based
45902,640820,Sexual Content
45903,640820,Medieval
45904,640820,Open World
45905,640820,Turn-Based Strategy
45906,640820,Female Protagonist
45907,641080,Racing
45908,641080,Bikes
45909,641080,Physics
45910,641080,Multiplayer
45911,641080,Platformer
45912,641080,Competitive
45913,641080,Funny
45914,641080,Sports
45915,641080,Fast-Paced
45916,641080,Singleplayer
45917,641080,Difficult
45918,641320,Simulation
45919,641320,Cooking
45920,641320,Singleplayer
45921,641320,Realistic
45922,641320,Sandbox
45923,641320,Funny
45924,641320,Physics
45925,641320,First-Person
45926,641320,Family Friendly
45927,641320,Management
45928,641320,Co-op
45929,641320,Relaxing
45930,641320,Crafting
45931,641320,Comedy
45932,641320,Resource Management
45933,641320,Replay Value
45934,641320,Economy
45935,641320,Action
45936,641320,Memes
45937,641320,Female Protagonist
45938,641990,Multiplayer
45939,641990,Strategy
45940,641990,Pixel Graphics
45941,641990,Online Co-Op
45942,641990,Co-op
45943,641990,2D
45944,641990,Crafting
45945,641990,Local Co-Op
45946,641990,Simulation
45947,641990,Singleplayer
45948,641990,Indie
45949,641990,Sandbox
45950,641990,Stealth
45951,641990,Character Customization
45952,641990,Funny
45953,641990,Split Screen
45954,641990,Puzzle
45955,641990,Open World
45956,641990,Action
45957,641990,Difficult
45958,643270,Free to Play
45959,643270,Great Soundtrack
45960,643270,Fast-Paced
45961,643270,Indie
45962,643270,Difficult
45963,643270,Singleplayer
45964,643270,Puzzle
45965,643270,Casual
45966,643270,Psychological Horror
45967,643270,Atmospheric
45968,643270,Arcade
45969,643270,Psychedelic
45970,643270,2D
45971,643270,Retro
45972,643270,Illuminati
45973,643270,Memes
45974,644560,Sexual Content
45975,644560,Nudity
45976,644560,Hentai
45977,644560,Mature
45978,644560,Anime
45979,644560,NSFW
45980,644560,Match 3
45981,644560,Female Protagonist
45982,644560,Visual Novel
45983,644560,Dating Sim
45984,644560,Singleplayer
45985,644560,RPG
45986,644560,Cute
45987,644560,Story Rich
45988,644560,Puzzle
45989,644560,Adventure
45990,644560,JRPG
45991,644560,Indie
45992,644560,Shooter
45993,644560,Casual
45994,644570,Sexual Content
45995,644570,Nudity
45996,644570,Mature
45997,644570,Anime
45998,644570,Female Protagonist
45999,644570,RPGMaker
46000,644570,RPG
46001,644570,Adventure
46002,644570,Indie
46003,644570,Singleplayer
46004,644570,FPS
46005,644570,NSFW
46006,644570,Visual Novel
46007,644570,Story Rich
46008,644570,Dating Sim
46009,644570,Open World
46010,644570,Simulation
46011,644570,Action
46012,644570,Great Soundtrack
46013,644570,Casual
46014,644830,Souls-like
46015,644830,RPG
46016,644830,Action
46017,644830,Open World
46018,644830,Violent
46019,644830,Sci-fi
46020,644830,Difficult
46021,644830,Third Person
46022,644830,Singleplayer
46023,644830,Cyberpunk
46024,644830,Multiplayer
46025,644830,Character Customization
46026,644830,Gore
46027,644830,Mechs
46028,644830,Hack and Slash
46029,644830,Action RPG
46030,644830,Robots
46031,644830,Female Protagonist
46032,644830,Story Rich
46033,644830,Co-op
46034,644930,Base-Building
46035,644930,Colony Sim
46036,644930,Strategy
46037,644930,Zombies
46038,644930,Survival
46039,644930,RTS
46040,644930,Tower Defense
46041,644930,City Builder
46042,644930,Steampunk
46043,644930,Building
46044,644930,Post-apocalyptic
46045,644930,Singleplayer
46046,644930,Resource Management
46047,644930,Real-Time with Pause
46048,644930,Difficult
46049,644930,Tactical
46050,644930,Management
46051,644930,Indie
46052,644930,Isometric
46053,644930,Multiplayer
46054,645260,Free to Play
46055,645260,Fishing
46056,645260,Simulation
46057,645260,Multiplayer
46058,645260,Sports
46059,645260,Casual
46060,645630,Simulation
46061,645630,Automobile Sim
46062,645630,Driving
46063,645630,Building
46064,645630,Realistic
46065,645630,Racing
46066,645630,Multiplayer
46067,645630,Singleplayer
46068,645630,First-Person
46069,645630,Sandbox
46070,645630,Education
46071,645630,Crafting
46072,645630,Moddable
46073,645630,Open World
46074,645630,Physics
46075,645630,Management
46076,645630,Strategy
46077,645630,Great Soundtrack
46078,645630,Co-op
46079,645630,Memes
46080,646570,Roguelike Deckbuilder
46081,646570,Card Game
46082,646570,Card Battler
46083,646570,Rogue-like
46084,646570,Deckbuilding
46085,646570,Turn-Based
46086,646570,Strategy
46087,646570,Singleplayer
46088,646570,Rogue-lite
46089,646570,Replay Value
46090,646570,Indie
46091,646570,Difficult
46092,646570,Dungeon Crawler
46093,646570,RPG
46094,646570,Mouse only
46095,646570,2D
46096,646570,Great Soundtrack
46097,646570,Procedural Generation
46098,646570,Fantasy
46099,646570,Casual
46100,646910,Racing
46101,646910,Open World
46102,646910,Automobile Sim
46103,646910,Multiplayer
46104,646910,Driving
46105,646910,Massively Multiplayer
46106,646910,Action
46107,646910,Flight
46108,646910,Co-op
46109,646910,Singleplayer
46110,646910,Arcade
46111,646910,Online Co-Op
46112,646910,First-Person
46113,646910,Third Person
46114,646910,Simulation
46115,646910,America
46116,646910,Sports
46117,646910,Atmospheric
46118,646910,Sandbox
46119,646910,Adventure
46120,647830,LEGO
46121,647830,Multiplayer
46122,647830,Open World
46123,647830,Superhero
46124,647830,Co-op
46125,647830,Action
46126,647830,Adventure
46127,647830,Local Co-Op
46128,647830,Funny
46129,647830,Family Friendly
46130,647830,Singleplayer
46131,647830,Comedy
46132,647830,Character Customization
46133,647830,Action-Adventure
46134,647830,Controller
46135,647830,Sandbox
46136,647830,Heist
46137,647830,Comic Book
46138,647830,Story Rich
46139,647830,Puzzle
46140,647960,RTS
46141,647960,Strategy
46142,647960,Base-Building
46143,647960,Moddable
46144,647960,Multiplayer
46145,647960,Indie
46146,647960,2D
46147,647960,Sandbox
46148,647960,Real-Time
46149,647960,Pixel Graphics
46150,647960,Singleplayer
46151,647960,Co-op
46152,647960,Real-Time with Pause
46153,647960,Robots
46154,647960,Retro
46155,647960,Mechs
46156,647960,Action
46157,647960,War
46158,647960,Mod
46159,647960,Tower Defense
46160,648120,Education
46161,648120,Casual
46162,648120,Word Game
46163,648120,PvP
46164,648120,Board Game
46165,648120,Arcade
46166,648120,Experimental
46167,648120,3D Vision
46168,648120,First-Person
46169,648120,Cute
46170,648120,Text-Based
46171,648120,Simulation
46172,648120,Puzzle
46173,648120,Design & Illustration
46174,648120,Abstract
46175,648120,Minimalist
46176,648120,Pixel Graphics
46177,648120,Hand-drawn
46178,648120,Stylized
46179,648120,Colorful
46180,648350,Building
46181,648350,Dinosaurs
46182,648350,Simulation
46183,648350,Management
46184,648350,Strategy
46185,648350,Sandbox
46186,648350,Singleplayer
46187,648350,City Builder
46188,648350,Sci-fi
46189,648350,Economy
46190,648350,Resource Management
46191,648350,Open World
46192,648350,Atmospheric
46193,648350,Violent
46194,648350,Action
46195,648350,Multiplayer
46196,648350,Great Soundtrack
46197,648350,Survival
46198,648350,Casual
46199,648350,Adventure
46200,648390,Free to Play
46201,648390,Story Rich
46202,648390,Atmospheric
46203,648390,Indie
46204,648390,Walking Simulator
46205,648390,Exploration
46206,648390,Adventure
46207,648390,Singleplayer
46208,648390,Female Protagonist
46209,648390,Casual
46210,648390,Great Soundtrack
46211,648390,First-Person
46212,648390,Short
46213,648390,Mystery
46214,648390,Puzzle
46215,648390,Point & Click
46216,648390,Horror
46217,648390,Psychological Horror
46218,648390,Multiplayer
46219,648390,Drama
46220,648430,Free to Play
46221,648430,Card Game
46222,648430,Strategy
46223,648430,Turn-Based Strategy
46224,648430,Tactical
46225,648430,Turn-Based Tactics
46226,648430,Multiplayer
46227,648430,Trading Card Game
46228,648430,Early Access
46229,648430,Mythology
46230,648800,Survival
46231,648800,Multiplayer
46232,648800,Open World Survival Craft
46233,648800,Co-op
46234,648800,Crafting
46235,648800,Open World
46236,648800,Building
46237,648800,Base-Building
46238,648800,Online Co-Op
46239,648800,Adventure
46240,648800,Sandbox
46241,648800,First-Person
46242,648800,Singleplayer
46243,648800,Underwater
46244,648800,Simulation
46245,648800,Early Access
46246,648800,Action
46247,648800,Indie
46248,648800,Strategy
46249,648800,Massively Multiplayer
46250,649190,Action
46251,649190,Casual
46252,649190,Indie
46253,649190,Sports
46254,649190,Multiplayer
46255,649190,Puzzle
46256,649190,Co-op
46257,649190,4 Player Local
46258,649190,Retro
46259,649190,Local Multiplayer
46260,649190,e-sports
46261,649190,Early Access
46262,650000,VR
46263,650000,Action
46264,650000,FPS
46265,650000,Gore
46266,650000,Violent
46267,650000,Shooter
46268,650000,Singleplayer
46269,650000,Horror
46270,650000,Sci-fi
46271,650000,First-Person
46272,650000,Great Soundtrack
46273,650000,Psychological Horror
46274,650700,Indie
46275,650700,Free to Play
46276,650700,RPGMaker
46277,650700,Psychological Horror
46278,650700,Surreal
46279,650700,Exploration
46280,650700,Pixel Graphics
46281,650700,Horror
46282,650700,Walking Simulator
46283,650700,Atmospheric
46284,650700,Psychological
46285,650700,Female Protagonist
46286,650700,2D
46287,650700,Singleplayer
46288,650700,Dark
46289,650700,Adventure
46290,650700,Experimental
46291,650700,Silent Protagonist
46292,650700,Cute
46293,650700,Casual
46294,651150,Action
46295,651150,Arena Shooter
46296,651150,Shooter
46297,651150,PvP
46298,651150,Multiplayer
46299,651150,Strategy
46300,651150,Competitive
46301,651150,Time Travel
46302,651150,Bullet Time
46303,651150,First-Person
46304,651150,Difficult
46305,651150,FPS
46306,651150,Indie
46307,651150,Early Access
46308,651150,e-sports
46309,651150,Tactical
46310,651150,Online Co-Op
46311,651150,Funny
46312,651150,Futuristic
46313,651150,Character Customization
46314,651670,Rogue-like
46315,651670,Pixel Graphics
46316,651670,Turn-Based
46317,651670,Rogue-lite
46318,651670,JRPG
46319,651670,Singleplayer
46320,651670,Tactical RPG
46321,651670,Mechs
46322,651670,RPG
46323,651670,Strategy RPG
46324,651670,Indie
46325,651670,2.5D
46326,651670,Conversation
46327,651670,Turn-Based Combat
46328,651670,Sci-fi
46329,651670,Procedural Generation
46330,651670,Futuristic
46331,651670,Strategy
46332,651670,Retro
46333,651670,Tactical
46334,652980,Free to Play
46335,652980,Memes
46336,652980,Clicker
46337,652980,Simulation
46338,652980,Indie
46339,652980,Casual
46340,652980,Singleplayer
46341,652980,Funny
46342,652980,Comedy
46343,652980,Family Friendly
46344,652980,2D
46345,652980,Difficult
46346,652980,Pixel Graphics
46347,652980,Atmospheric
46348,652980,Violent
46349,652980,Relaxing
46350,652980,Multiplayer
46351,652980,First-Person
46352,652980,Open World
46353,652980,RPG
46354,653530,Detective
46355,653530,Mystery
46356,653530,Puzzle
46357,653530,Story Rich
46358,653530,Atmospheric
46359,653530,Singleplayer
46360,653530,Indie
46361,653530,Great Soundtrack
46362,653530,First-Person
46363,653530,Historical
46364,653530,Adventure
46365,653530,Naval
46366,653530,Difficult
46367,653530,Retro
46368,653530,Multiple Endings
46369,653530,Violent
46370,653530,Pirates
46371,653530,Horror
46372,653530,Walking Simulator
46373,653530,Noir
46374,654880,LGBTQ+
46375,654880,Dating Sim
46376,654880,Sexual Content
46377,654880,Romance
46378,654880,Visual Novel
46379,654880,Simulation
46380,654880,Character Customization
46381,654880,Indie
46382,654880,Memes
46383,654880,Casual
46384,654880,Funny
46385,654880,Choices Matter
46386,654880,NSFW
46387,654880,Cute
46388,654880,Nudity
46389,654880,Singleplayer
46390,654880,Mature
46391,654880,Story Rich
46392,654880,Multiple Endings
46393,654880,Comedy
46394,654990,Simulation
46395,654990,Adventure
46396,654990,Open World
46397,654990,Funny
46398,654990,Indie
46399,654990,Sandbox
46400,654990,Action
46401,654990,Multiplayer
46402,654990,Shooter
46403,654990,Singleplayer
46404,654990,First-Person
46405,654990,Gore
46406,654990,Physics
46407,654990,Comedy
46408,654990,Exploration
46409,654990,Atmospheric
46410,654990,Fighting
46411,654990,Violent
46412,654990,Arcade
46413,654990,Replay Value
46414,655500,Motocross
46415,655500,Motorbike
46416,655500,Multiplayer
46417,655500,Simulation
46418,655500,Offroad
46419,655500,VR
46420,655500,Realistic
46421,655500,Racing
46422,655500,Moddable
46423,655500,Controller
46424,655500,e-sports
46425,655500,Automobile Sim
46426,655500,Bikes
46427,655500,Early Access
46428,655500,Physics
46429,655500,Difficult
46430,655500,Immersive Sim
46431,655500,3D
46432,655500,First-Person
46433,655500,Third Person
46434,656350,Action Roguelike
46435,656350,Rogue-lite
46436,656350,Pixel Graphics
46437,656350,Dungeon Crawler
46438,656350,RPG
46439,656350,Action
46440,656350,Indie
46441,656350,Adventure
46442,656350,Singleplayer
46443,656350,Top-Down
46444,656350,2D
46445,656350,Procedural Generation
46446,656350,Fantasy
46447,656350,Choices Matter
46448,656350,Funny
46449,656350,Mining
46450,656350,Retro
46451,656350,Story Rich
46452,656350,Rogue-like
46453,656350,Multiplayer
46454,656610,Action
46455,656610,Indie
46456,656610,FPS
46457,656610,Violent
46458,657200,Simulation
46459,657200,Funny
46460,657200,Multiplayer
46461,657200,VR
46462,657200,Difficult
46463,657200,Psychological Horror
46464,657200,First-Person
46465,657200,Memes
46466,657200,Comedy
46467,657200,Intentionally Awkward Controls
46468,657200,Sexual Content
46469,657200,Horror
46470,657200,Nudity
46471,657200,Action
46472,657200,FPS
46473,657200,Singleplayer
46474,657200,Atmospheric
46475,657200,World War II
46476,657200,Open World
46477,657200,Shooter
46478,658570,Racing
46479,658570,Automobile Sim
46480,658570,Simulation
46481,658570,Sports
46482,658570,Multiplayer
46483,658570,Driving
46484,658570,VR
46485,658850,Point & Click
46486,658850,Political Sim
46487,658850,Management
46488,658850,Dark Humor
46489,658850,Strategy
46490,658850,Choices Matter
46491,658850,2D
46492,658850,Multiple Endings
46493,658850,Story Rich
46494,658850,Pixel Graphics
46495,658850,Funny
46496,658850,Simulation
46497,658850,Adventure
46498,658850,Dystopian 
46499,658850,Resource Management
46500,658850,Singleplayer
46501,658850,Atmospheric
46502,658850,Sexual Content
46503,658850,Mature
46504,658850,Nudity
46505,660880,Anime
46506,660880,Story Rich
46507,660880,Free to Play
46508,660880,Memes
46509,660880,Open World
46510,660880,Female Protagonist
46511,660880,Shooter
46512,660880,Family Friendly
46513,660880,Simulation
46514,660880,Indie
46515,660880,Casual
46516,660880,Difficult
46517,660880,Great Soundtrack
46518,660880,Multiplayer
46519,660880,FPS
46520,660880,Action
46521,660880,Cute
46522,660880,Atmospheric
46523,660880,Massively Multiplayer
46524,660880,Soundtrack
46525,661130,Massively Multiplayer
46526,661130,Free to Play
46527,661130,Casual
46528,661130,Indie
46529,661130,RPG
46530,661130,Simulation
46531,661130,Action
46532,661130,Strategy
46533,661130,VR
46534,661130,Early Access
46535,661130,Nudity
46536,661130,First-Person
46537,661130,Sexual Content
46538,661130,Violent
46539,661130,Exploration
46540,661130,Cute
46541,661130,Adventure
46542,661130,Gore
46543,661130,Atmospheric
46544,661130,NSFW
46545,662320,Free to Play
46546,662320,FPS
46547,662320,Action
46548,662320,Multiplayer
46549,662320,Massively Multiplayer
46550,662320,Adventure
46551,662320,Shooter
46552,662320,Violent
46553,662320,PvP
46554,662320,Gore
46555,662320,Casual
46556,662320,Open World
46557,662320,Co-op
46558,662320,Singleplayer
46559,662320,First-Person
46560,663380,RPG
46561,663380,Adventure
46562,663380,Board Game
46563,663380,Dungeons & Dragons
46564,663380,Strategy
46565,663380,Turn-Based
46566,663380,Singleplayer
46567,663380,Turn-Based Strategy
46568,663380,Indie
46569,663380,Dungeon Crawler
46570,663380,Fantasy
46571,663380,Procedural Generation
46572,663390,Board Game
46573,663390,Casual
46574,663390,Strategy
46575,663390,Multiplayer
46576,663390,Tabletop
46577,663390,Massively Multiplayer
46578,663390,Trading Card Game
46579,663390,Card Game
46580,663390,Indie
46581,663390,Turn-Based
46582,663390,Turn-Based Tactics
46583,663390,3D
46584,663390,2D
46585,663390,Economy
46586,663390,Family Friendly
46587,663390,Colorful
46588,663390,Funny
46589,663390,Tactical
46590,663390,Building
46591,663390,Psychological Horror
46592,664430,Sports
46593,664430,Simulation
46594,664430,Wrestling
46595,664430,Fighting
46596,664430,Multiplayer
46597,664430,Character Customization
46598,664430,Singleplayer
46599,664430,Co-op
46600,664430,Local Co-Op
46601,664830,Action
46602,664830,2D
46603,664830,Adventure
46604,664830,Indie
46605,664830,Zombies
46606,664830,Singleplayer
46607,664830,Shooter
46608,664830,Sci-fi
46609,664830,Shoot 'Em Up
46610,664830,Platformer
46611,664830,Side Scroller
46612,664830,Great Soundtrack
46613,664830,Difficult
46614,664830,Action-Adventure
46615,664830,Remake
46616,664830,RPG
46617,664830,Atmospheric
46618,664830,Aliens
46619,664830,Action RPG
46620,664830,Colorful
46621,665180,Sexual Content
46622,665180,Nudity
46623,665180,Mature
46624,665180,Anime
46625,665180,RPGMaker
46626,665180,RPG
46627,665180,Female Protagonist
46628,665180,Hentai
46629,665180,Adventure
46630,665180,NSFW
46631,665180,Indie
46632,665180,Singleplayer
46633,665180,Visual Novel
46634,665180,JRPG
46635,665180,Gore
46636,665180,Story Rich
46637,665180,Cute
46638,665180,Dating Sim
46639,665180,Horror
46640,665180,FPS
46641,665360,Casual
46642,665360,Comedy
46643,665360,Experimental
46644,665360,Dark Humor
46645,665360,Funny
46646,665360,Dark Comedy
46647,665360,Immersive Sim
46648,665360,PvP
46649,665360,Cute
46650,665360,RPG
46651,665360,Life Sim
46652,665360,Character Customization
46653,665360,Third Person
46654,665360,Memes
46655,665360,Conversation
46656,665360,Atmospheric
46657,665360,Co-op
46658,665360,Simulation
46659,665360,Online Co-Op
46660,665360,Multiplayer
46661,666140,Life Sim
46662,666140,RPG
46663,666140,Open World
46664,666140,Farming Sim
46665,666140,Crafting
46666,666140,Simulation
46667,666140,Casual
46668,666140,Adventure
46669,666140,Singleplayer
46670,666140,Building
46671,666140,Agriculture
46672,666140,Sandbox
46673,666140,Indie
46674,666140,Relaxing
46675,666140,Mining
46676,666140,Exploration
46677,666140,Survival
46678,666140,Cartoony
46679,666140,Post-apocalyptic
46680,666140,Female Protagonist
46681,666150,Dinosaurs
46682,666150,Management
46683,666150,Simulation
46684,666150,Sandbox
46685,666150,Building
46686,666150,Singleplayer
46687,666150,Strategy
46688,666150,Resource Management
46689,666150,3D
46690,666150,Economy
46691,666150,Atmospheric
46692,666150,Education
46693,666150,Early Access
46694,666150,God Game
46695,666150,Sci-fi
46696,666150,Grand Strategy
46697,666150,Science
46698,666150,Indie
46699,666150,RTS
46700,666150,Adventure
46701,666220,Free to Play
46702,666220,2D
46703,666220,Shooter
46704,666220,Multiplayer
46705,666220,Action
46706,666220,Top-Down Shooter
46707,666220,Casual
46708,666220,Indie
46709,666220,Top-Down
46710,666220,Zombies
46711,666220,FPS
46712,666220,Funny
46713,666220,Gore
46714,666220,Singleplayer
46715,666220,Pixel Graphics
46716,666220,Survival
46717,666220,Strategy
46718,666220,Co-op
46719,666220,2D Fighter
46720,666220,Competitive
46721,666860,Free to Play
46722,666860,Pixel Graphics
46723,666860,RPG
46724,666860,Adventure
46725,666860,MMORPG
46726,666860,Massively Multiplayer
46727,666860,Turn-Based
46728,666860,2D
46729,666860,Multiplayer
46730,666860,Dungeon Crawler
46731,666860,Casual
46732,666860,Loot
46733,666860,Action
46734,666860,Idler
46735,666860,Online Co-Op
46736,666860,Creature Collector
46737,667530,Early Access
46738,667530,Multiplayer
46739,667530,Fighting
46740,667530,Physics
46741,667530,Martial Arts
46742,667530,3D Fighter
46743,667530,Funny
46744,667530,Character Customization
46745,667530,Level Editor
46746,667530,Action
46747,667530,Free to Play
46748,667530,Simulation
46749,667530,Moddable
46750,667530,Sports
46751,667530,Blood
46752,667530,Competitive
46753,667530,Colorful
46754,667530,Programming
46755,667530,Party Game
46756,667530,PvP
46757,667600,Shoot 'Em Up
46758,667600,Arcade
46759,667600,Bullet Hell
46760,667600,Local Co-Op
46761,667600,Top-Down Shooter
46762,667600,Top-Down
46763,667600,Action
46764,667600,Indie
46765,667600,Local Multiplayer
46766,667600,Controller
46767,667600,Score Attack
46768,667600,Singleplayer
46769,667600,Old School
46770,667600,Shooter
46771,667600,Flight
46772,667600,Colorful
46773,667600,2.5D
46774,667600,Replay Value
46775,667600,War
46776,667600,Retro
46777,667720,Destruction
46778,667720,Open World
46779,667720,Third-Person Shooter
46780,667720,Mars
46781,667720,Sci-fi
46782,667720,Physics
46783,667720,Action
46784,667720,Singleplayer
46785,667720,Sandbox
46786,667720,Third Person
46787,667720,Multiplayer
46788,667720,Shooter
46789,667720,Gore
46790,667720,Great Soundtrack
46791,667720,Adventure
46792,667720,Violent
46793,667720,Co-op
46794,667720,Atmospheric
46795,667720,Remake
46796,667870,Free to Play
46797,667870,Multiplayer
46798,667870,Social Deduction
46799,667870,Strategy
46800,667870,RPG
46801,667870,Mystery
46802,667870,Indie
46803,667870,Pixel Graphics
46804,667870,Cyberpunk
46805,667870,Hacking
46806,667870,Atmospheric
46807,667870,Great Soundtrack
46808,667870,Tactical
46809,667870,Co-op
46810,667870,Difficult
46811,667870,Funny
46812,667870,Party-Based RPG
46813,667870,Casual
46814,667870,Replay Value
46815,667870,Text-Based
46816,667890,Free to Play
46817,667890,Survival
46818,667890,Zombies
46819,667890,Multiplayer
46820,667890,Massively Multiplayer
46821,667890,Open World
46822,667890,2D
46823,667890,Action
46824,667890,Adventure
46825,667890,Co-op
46826,667890,Post-apocalyptic
46827,667890,MMORPG
46828,667890,Crafting
46829,667890,Online Co-Op
46830,667890,Loot
46831,667890,Isometric
46832,667890,Character Customization
46833,667890,Fighting
46834,667890,Cartoony
46835,667890,Cartoon
46836,667970,Flight
46837,667970,VR
46838,667970,Simulation
46839,667970,Combat
46840,667970,Jet
46841,667970,Military
46842,667970,Realistic
46843,667970,War
46844,667970,Action
46845,667970,Vehicular Combat
46846,667970,Physics
46847,667970,Naval Combat
46848,667970,Artificial Intelligence
46849,667970,Multiplayer
46850,667970,Singleplayer
46851,667970,First-Person
46852,667970,6DOF
46853,667970,Level Editor
46854,667970,Futuristic
46855,667970,Sandbox
46856,668580,Sexual Content
46857,668580,FPS
46858,668580,Horror
46859,668580,Singleplayer
46860,668580,Puzzle
46861,668580,Robots
46862,668580,Mystery
46863,668580,Action
46864,668580,Shooter
46865,668580,Sci-fi
46866,668580,First-Person
46867,668580,Open World
46868,668580,Action-Adventure
46869,668580,Alternate History
46870,668580,Exploration
46871,668580,Atmospheric
46872,668580,Gore
46873,668580,Cyberpunk
46874,668580,Action RPG
46875,668580,RPG
46876,668630,Visual Novel
46877,668630,Dating Sim
46878,668630,Mature
46879,668630,Sexual Content
46880,668630,Nudity
46881,668630,Anime
46882,668630,Simulation
46883,668630,Casual
46884,668630,NSFW
46885,668630,Great Soundtrack
46886,668630,Romance
46887,668630,Story Rich
46888,668630,Indie
46889,668630,Soundtrack
46890,668630,Singleplayer
46891,668630,Drama
46892,668630,Cute
46893,668630,Adventure
46894,668630,Hentai
46895,668630,FPS
46896,669330,Strategy
46897,669330,Mechs
46898,669330,Auto Battler
46899,669330,Robots
46900,669330,Wargame
46901,669330,Tactical
46902,669330,PvP
46903,669330,RTS
46904,669330,Multiplayer
46905,669330,Action RTS
46906,669330,Turn-Based Strategy
46907,669330,Co-op
46908,669330,Simulation
46909,669330,Turn-Based
46910,669330,War
46911,669330,Action
46912,669330,Singleplayer
46913,669330,Turn-Based Tactics
46914,669330,Real Time Tactics
46915,669330,3D
46916,670290,Pool
46917,670290,Sports
46918,670290,Free to Play
46919,670290,Multiplayer
46920,670290,Simulation
46921,670290,Casual
46922,670290,Indie
46923,670290,Massively Multiplayer
46924,670290,Strategy
46925,670290,VR
46926,670290,Relaxing
46927,670290,Shooter
46928,670290,Singleplayer
46929,670290,FPS
46930,670290,Funny
46931,670290,PvP
46932,670290,Action
46933,670290,Co-op
46934,670290,3D
46935,670290,Psychological Horror
46936,671440,Management
46937,671440,Strategy
46938,671440,Economy
46939,671440,Simulation
46940,671440,City Builder
46941,671440,Resource Management
46942,671440,Indie
46943,671440,Base-Building
46944,671440,Trading
46945,671440,Building
46946,671440,Singleplayer
46947,671440,Sandbox
46948,671440,Automation
46949,671440,Isometric
46950,671440,Capitalism
46951,671440,RTS
46952,671440,Transportation
46953,671440,Level Editor
46954,671440,Trains
46955,671440,Farming
46956,671510,Survival
46957,671510,Open World
46958,671510,Horror
46959,671510,Zombies
46960,671510,First-Person
46961,671510,Adventure
46962,671510,Action
46963,671510,Gore
46964,671510,Atmospheric
46965,671510,Singleplayer
46966,671510,Stealth
46967,671510,Mature
46968,671510,Survival Horror
46969,671510,Early Access
46970,671510,Crafting
46971,671510,Strategy
46972,671510,Sandbox
46973,671510,Psychological Horror
46974,671510,Third Person
46975,671510,Difficult
46976,671610,Free to Play
46977,671610,Arena Shooter
46978,671610,Action
46979,671610,FPS
46980,671610,Multiplayer
46981,671610,Indie
46982,671610,Fast-Paced
46983,671610,Shooter
46984,671610,PvP
46985,671610,Early Access
46986,671610,First-Person
46987,671610,Competitive
46988,671610,Singleplayer
46989,671610,e-sports
46990,671610,Difficult
46991,671610,Atmospheric
46992,671610,Team-Based
46993,671610,Online Co-Op
46994,671610,3D
46995,671610,Cartoon
46996,671860,FPS
46997,671860,Multiplayer
46998,671860,Shooter
46999,671860,Military
47000,671860,Destruction
47001,671860,Massively Multiplayer
47002,671860,War
47003,671860,PvP
47004,671860,Action
47005,671860,Tactical
47006,671860,First-Person
47007,671860,Team-Based
47008,671860,Combat
47009,671860,Gun Customization
47010,671860,Class-Based
47011,671860,3D
47012,671860,Voxel
47013,671860,Character Customization
47014,671860,Indie
47015,671860,Early Access
47016,672630,Management
47017,672630,City Builder
47018,672630,Colony Sim
47019,672630,Base-Building
47020,672630,Simulation
47021,672630,Building
47022,672630,Capitalism
47023,672630,Economy
47024,672630,Strategy
47025,672630,Sandbox
47026,672630,2D
47027,672630,Top-Down
47028,672630,Funny
47029,672630,Cute
47030,672630,Realistic
47031,672630,Colorful
47032,672630,Family Friendly
47033,672630,Moddable
47034,672630,Education
47035,672630,Old School
47036,672640,Free to Play
47037,672640,Action
47038,672640,Robots
47039,672640,VR
47040,672640,Simulation
47041,672640,Mechs
47042,672640,Military
47043,672640,Post-apocalyptic
47044,672640,Cyberpunk
47045,672640,FPS
47046,672640,Controller
47047,672640,Shooter
47048,672640,Singleplayer
47049,672640,War
47050,672640,First-Person
47051,672640,Futuristic
47052,672640,Sci-fi
47053,672640,Family Friendly
47054,672640,3D
47055,672640,Arena Shooter
47056,672680,Strategy
47057,672680,Free to Play
47058,672680,World War II
47059,672680,War
47060,672680,Grand Strategy
47061,672680,Military
47062,672680,Simulation
47063,672680,Multiplayer
47064,672680,Tactical
47065,672680,Historical
47066,672680,Massively Multiplayer
47067,672680,Diplomacy
47068,672680,RTS
47069,672680,Wargame
47070,672680,Co-op
47071,672680,2D
47072,672680,Board Game
47073,672680,PvP
47074,672680,Alternate History
47075,672680,Real-Time
47076,672870,Utilities
47077,672870,Early Access
47078,672870,Software
47079,673130,Old School
47080,673130,Boomer Shooter
47081,673130,Arena Shooter
47082,673130,FPS
47083,673130,Sci-fi
47084,673130,Magic
47085,673130,Surreal
47086,673130,Shooter
47087,673130,First-Person
47088,673130,Psychedelic
47089,673130,Colorful
47090,673130,Action
47091,673130,Fantasy
47092,673130,Dark Fantasy
47093,673130,Atmospheric
47094,673130,Adventure
47095,673130,Retro
47096,673130,1990's
47097,673130,Singleplayer
47098,673130,Combat
