id,app_id,owners_min,owners_max,average_playtime,median_playtime,peak_ccu,collected_at
3444,1097840,1000000,2000000,0,0,230,2026-05-23 22:22:11.689436
3445,1098292,500000,1000000,0,0,0,2026-05-23 22:22:13.593512
3446,1098293,200000,500000,0,0,0,2026-05-23 22:22:15.427857
3447,1098540,200000,500000,0,0,0,2026-05-23 22:22:17.261238
3448,1100260,200000,500000,0,0,48,2026-05-23 22:22:19.100448
3449,1100410,200000,500000,0,0,31,2026-05-23 22:22:20.953339
3450,1100600,5000000,10000000,0,0,1012,2026-05-23 22:22:22.816074
3451,1100620,200000,500000,0,0,75,2026-05-23 22:22:24.654099
3452,1102130,200000,500000,0,0,10,2026-05-23 22:22:26.493916
3453,1102190,500000,1000000,0,0,595,2026-05-23 22:22:28.327580
3454,1103210,200000,500000,0,0,28,2026-05-23 22:22:30.192675
3455,1103950,200000,500000,0,0,0,2026-05-23 22:22:32.065351
3456,1104280,200000,500000,0,0,2052,2026-05-23 22:22:33.951388
3457,1104450,1000000,2000000,0,0,13,2026-05-23 22:22:35.798285
3458,1104640,500000,1000000,0,0,1,2026-05-23 22:22:37.658041
3459,1105420,200000,500000,0,0,547,2026-05-23 22:22:39.495857
3460,1105510,500000,1000000,0,0,149,2026-05-23 22:22:41.333028
3461,1105670,500000,1000000,0,0,424,2026-05-23 22:22:43.172737
3462,1106840,1000000,2000000,0,0,374,2026-05-23 22:22:46.899705
3463,1108320,500000,1000000,0,0,0,2026-05-23 22:22:48.734336
3464,1108370,200000,500000,0,0,36,2026-05-23 22:22:50.609332
3465,1108590,200000,500000,0,0,8,2026-05-23 22:22:52.436144
3466,1109570,200000,500000,0,0,12,2026-05-23 22:22:54.336484
3467,1110050,200000,500000,0,0,2,2026-05-23 22:22:56.200897
3468,1110910,500000,1000000,0,0,9,2026-05-23 22:22:58.045533
3469,1111460,500000,1000000,0,0,10,2026-05-23 22:22:59.890490
3470,1112400,500000,1000000,0,0,2,2026-05-23 22:23:01.735770
3471,1113000,1000000,2000000,0,0,962,2026-05-23 22:23:03.619153
3472,1113120,1000000,2000000,0,0,133,2026-05-23 22:23:05.493005
3473,1113560,500000,1000000,0,0,207,2026-05-23 22:23:07.338217
3474,1114150,200000,500000,0,0,499,2026-05-23 22:23:09.199875
3475,1114220,200000,500000,0,0,10,2026-05-23 22:23:11.042893
3476,1114940,500000,1000000,0,0,54,2026-05-23 22:23:12.881558
3477,1115690,500000,1000000,0,0,36,2026-05-23 22:23:14.726787
3478,1116170,10000000,20000000,0,0,3,2026-05-23 22:23:16.567276
3479,1116960,500000,1000000,0,0,22,2026-05-23 22:23:18.456093
3480,1118200,5000000,10000000,0,0,4505,2026-05-23 22:23:20.303739
3481,1118240,200000,500000,0,0,16,2026-05-23 22:23:22.136766
3482,1118310,1000000,2000000,0,0,619,2026-05-23 22:23:23.972286
3483,1118920,200000,500000,0,0,0,2026-05-23 22:23:25.808655
3484,1119730,1000000,2000000,0,0,1488,2026-05-23 22:23:27.670438
3485,1119980,500000,1000000,0,0,15,2026-05-23 22:23:29.743879
3486,1120810,500000,1000000,0,0,6,2026-05-23 22:23:31.590403
3487,1121640,200000,500000,0,0,164,2026-05-23 22:23:33.426337
3488,1121910,200000,500000,0,0,5,2026-05-23 22:23:35.268102
3489,1122050,200000,500000,0,0,0,2026-05-23 22:23:37.174563
3490,1122720,200000,500000,0,0,5,2026-05-23 22:23:39.058999
3491,1122750,500000,1000000,0,0,4,2026-05-23 22:23:40.948761
3492,1123050,200000,500000,0,0,35,2026-05-23 22:23:42.858171
3493,1123770,500000,1000000,0,0,84,2026-05-23 22:23:44.721104
3494,1124300,1000000,2000000,0,0,411,2026-05-23 22:23:46.562369
3495,1124660,200000,500000,0,0,1,2026-05-23 22:23:48.405197
3496,1126310,200000,500000,0,0,21,2026-05-23 22:23:50.245657
3497,1127400,1000000,2000000,0,0,658,2026-05-23 22:23:52.102584
3498,1127500,500000,1000000,0,0,328,2026-05-23 22:23:53.946931
3499,1127700,200000,500000,0,0,45,2026-05-23 22:23:55.789790
3500,1128000,500000,1000000,0,0,10,2026-05-23 22:23:57.627195
3501,1128810,2000000,5000000,0,0,2153,2026-05-23 22:23:59.470886
3502,1128920,1000000,2000000,0,0,331,2026-05-23 22:24:01.306285
3503,1129190,500000,1000000,0,0,237,2026-05-23 22:24:03.174058
3504,1129310,500000,1000000,0,0,74,2026-05-23 22:24:05.242190
3505,1129580,1000000,2000000,0,0,1366,2026-05-23 22:24:07.084359
3506,1131620,200000,500000,0,0,131,2026-05-23 22:24:08.928354
3507,1131720,200000,500000,0,0,1,2026-05-23 22:24:10.795206
3508,1133060,500000,1000000,0,0,3,2026-05-23 22:24:12.638538
3509,1134100,200000,500000,0,0,14,2026-05-23 22:24:14.475737
3510,1134570,1000000,2000000,0,0,153,2026-05-23 22:24:16.354948
3511,1135230,500000,1000000,0,0,128,2026-05-23 22:24:18.189202
3512,1135300,200000,500000,0,0,29,2026-05-23 22:24:20.026874
3513,1135810,200000,500000,0,0,28,2026-05-23 22:24:21.918047
3514,1136160,200000,500000,0,0,8,2026-05-23 22:24:23.801398
3515,1136370,200000,500000,0,0,40,2026-05-23 22:24:25.639724
3516,1137220,200000,500000,0,0,0,2026-05-23 22:24:27.510373
3517,1137300,200000,500000,0,0,33,2026-05-23 22:24:29.338482
3518,1137460,200000,500000,0,0,8,2026-05-23 22:24:31.222903
3519,1138190,200000,500000,0,0,233,2026-05-23 22:24:33.056295
3520,1138660,200000,500000,0,0,24,2026-05-23 22:24:34.784234
3521,1138850,200000,500000,0,0,19,2026-05-23 22:24:36.633529
3522,1139940,200000,500000,0,0,34,2026-05-23 22:24:38.470920
3523,1139980,500000,1000000,0,0,990,2026-05-23 22:24:40.313581
3524,1140270,200000,500000,0,0,36,2026-05-23 22:24:42.147662
3525,1140440,500000,1000000,0,0,5,2026-05-23 22:24:43.976772
3526,1140620,500000,1000000,0,0,28,2026-05-23 22:24:45.812522
3527,1141020,200000,500000,0,0,110,2026-05-23 22:24:47.839477
3528,1142500,500000,1000000,0,0,37,2026-05-23 22:24:49.681814
3529,1142710,2000000,5000000,0,0,16842,2026-05-23 22:24:51.518957
3530,1144170,200000,500000,0,0,123,2026-05-23 22:24:53.361277
3531,1144200,5000000,10000000,0,0,4296,2026-05-23 22:24:55.195174
3532,1144400,500000,1000000,0,0,406,2026-05-23 22:24:57.146056
3533,1144770,200000,500000,0,0,4,2026-05-23 22:24:58.985389
3534,1145350,2000000,5000000,0,0,1838,2026-05-23 22:25:00.828544
3535,1145360,5000000,10000000,0,0,2253,2026-05-23 22:25:02.681300
3536,1145960,200000,500000,0,0,24,2026-05-23 22:25:04.514879
3537,1146310,200000,500000,0,0,1,2026-05-23 22:25:06.354448
3538,1146630,200000,500000,0,0,3,2026-05-23 22:25:08.250388
3539,1147550,1000000,2000000,0,0,33,2026-05-23 22:25:10.097616
3540,1147560,1000000,2000000,0,0,1205,2026-05-23 22:25:12.166594
3541,1147660,500000,1000000,0,0,0,2026-05-23 22:25:14.055653
3542,1147690,500000,1000000,0,0,3382,2026-05-23 22:25:15.896011
3543,1148590,200000,500000,0,0,58,2026-05-23 22:25:17.736403
3544,1148650,1000000,2000000,0,0,10,2026-05-23 22:25:19.654240
3545,1149460,500000,1000000,0,0,1492,2026-05-23 22:25:21.502978
3546,1149620,500000,1000000,0,0,958,2026-05-23 22:25:23.333267
3547,1150080,200000,500000,0,0,5,2026-05-23 22:25:25.226345
3548,1150440,500000,1000000,0,0,276,2026-05-23 22:25:27.091850
3549,1150640,200000,500000,0,0,252,2026-05-23 22:25:28.925535
3550,1150690,1000000,2000000,0,0,506,2026-05-23 22:25:30.766611
3551,1150760,500000,1000000,0,0,39,2026-05-23 22:25:32.604102
3552,1150950,200000,500000,0,0,2,2026-05-23 22:25:34.462637
3553,1151340,2000000,5000000,0,0,8796,2026-05-23 22:25:36.303595
3554,1151640,1000000,2000000,0,0,700,2026-05-23 22:25:38.135423
3555,1153640,200000,500000,0,0,18,2026-05-23 22:25:39.973637
3556,1154040,200000,500000,0,0,1,2026-05-23 22:25:41.816445
3557,1154790,200000,500000,0,0,1,2026-05-23 22:25:43.668773
3558,1154810,200000,500000,0,0,16,2026-05-23 22:25:45.504529
3559,1157390,500000,1000000,0,0,231,2026-05-23 22:25:47.378106
3560,1158160,500000,1000000,0,0,1328,2026-05-23 22:25:49.207977
3561,1158310,2000000,5000000,0,0,14302,2026-05-23 22:25:51.048101
3562,1158850,200000,500000,0,0,175,2026-05-23 22:25:52.995966
3563,1158980,500000,1000000,0,0,10,2026-05-23 22:25:54.841899
3564,1159660,200000,500000,0,0,2,2026-05-23 22:25:56.684988
3565,1159690,200000,500000,0,0,97,2026-05-23 22:25:58.535811
3566,1160220,500000,1000000,0,0,8,2026-05-23 22:26:00.376173
3567,1160750,200000,500000,0,0,166,2026-05-23 22:26:02.211104
3568,1161170,200000,500000,0,0,17,2026-05-23 22:26:04.078754
3569,1161580,1000000,2000000,0,0,270,2026-05-23 22:26:05.918314
3570,1162520,500000,1000000,0,0,255,2026-05-23 22:26:07.768039
3571,1162750,200000,500000,0,0,268,2026-05-23 22:26:09.608678
3572,1162930,200000,500000,0,0,0,2026-05-23 22:26:11.462555
3573,1163550,200000,500000,0,0,95,2026-05-23 22:26:13.308220
3574,1163870,200000,500000,0,0,4,2026-05-23 22:26:15.149130
3575,1164850,1000000,2000000,0,0,10,2026-05-23 22:26:16.990604
3576,1164940,500000,1000000,0,0,120,2026-05-23 22:26:18.829505
3577,1166290,500000,1000000,0,0,30,2026-05-23 22:26:20.668600
3578,1167450,200000,500000,0,0,22,2026-05-23 22:26:22.509814
3579,1167630,2000000,5000000,0,0,1984,2026-05-23 22:26:24.351769
3580,1168660,200000,500000,0,0,6,2026-05-23 22:26:26.199100
3581,1169040,1000000,2000000,0,0,507,2026-05-23 22:26:28.052824
3582,1170760,200000,500000,0,0,2,2026-05-23 22:26:29.942200
3583,1170880,500000,1000000,0,0,4,2026-05-23 22:26:31.845069
3584,1170950,500000,1000000,0,0,440,2026-05-23 22:26:33.697545
3585,1170970,200000,500000,0,0,174,2026-05-23 22:26:35.529503
3586,1171690,500000,1000000,0,0,64,2026-05-23 22:26:37.382052
3587,1172380,2000000,5000000,0,0,1354,2026-05-23 22:26:39.224004
3588,1172470,100000000,200000000,0,0,124262,2026-05-23 22:26:41.255513
3589,1172620,5000000,10000000,0,0,5437,2026-05-23 22:26:43.146817
3590,1172650,500000,1000000,0,0,2,2026-05-23 22:26:44.982159
3591,1173510,200000,500000,0,0,975,2026-05-23 22:26:46.820536
3592,1173770,500000,1000000,0,0,89,2026-05-23 22:26:48.651155
3593,1173780,200000,500000,0,0,34,2026-05-23 22:26:50.495042
3594,1173790,200000,500000,0,0,47,2026-05-23 22:26:52.330590
3595,1173810,200000,500000,0,0,95,2026-05-23 22:26:54.166460
3596,1173820,500000,1000000,0,0,174,2026-05-23 22:26:55.998043
3597,1174180,10000000,20000000,0,0,29885,2026-05-23 22:26:57.846080
3598,1175460,200000,500000,0,0,17,2026-05-23 22:26:59.685000
3599,1176470,200000,500000,0,0,697,2026-05-23 22:27:01.529908
3600,1177980,200000,500000,0,0,74,2026-05-23 22:27:03.365652
3601,1178030,500000,1000000,0,0,3,2026-05-23 22:27:05.209447
3602,1178160,200000,500000,0,0,53,2026-05-23 22:27:07.089547
3603,1178490,500000,1000000,0,0,170,2026-05-23 22:27:08.925839
3604,1178830,1000000,2000000,0,0,44,2026-05-23 22:27:10.781030
3605,1179080,200000,500000,0,0,45,2026-05-23 22:27:12.620531
3606,1179580,500000,1000000,0,0,71,2026-05-23 22:27:14.461997
3607,1179680,500000,1000000,0,0,151,2026-05-23 22:27:16.296840
3608,1180380,500000,1000000,0,0,995,2026-05-23 22:27:18.174854
3609,1180660,500000,1000000,0,0,328,2026-05-23 22:27:20.010183
3610,1182020,500000,1000000,0,0,311,2026-05-23 22:27:21.894561
3611,1182110,200000,500000,0,0,46,2026-05-23 22:27:23.732315
3612,1182310,200000,500000,0,0,7,2026-05-23 22:27:25.573980
3613,1182900,500000,1000000,0,0,136,2026-05-23 22:27:27.405881
3614,1183800,200000,500000,0,0,12,2026-05-23 22:27:29.245627
3615,1183840,200000,500000,0,0,0,2026-05-23 22:27:31.086591
3616,1184050,200000,500000,0,0,44,2026-05-23 22:27:32.933854
3617,1184140,1000000,2000000,0,0,3,2026-05-23 22:27:34.805754
3618,1184370,2000000,5000000,0,0,1874,2026-05-23 22:27:36.637480
3619,1184810,200000,500000,0,0,16,2026-05-23 22:27:38.477878
3620,1186640,500000,1000000,0,0,6,2026-05-23 22:27:40.413026
3621,1189490,1000000,2000000,0,0,1524,2026-05-23 22:27:42.323096
3622,1189630,500000,1000000,0,0,69,2026-05-23 22:27:44.160137
3623,1190000,1000000,2000000,0,0,1343,2026-05-23 22:27:45.996542
3624,1190150,200000,500000,0,0,6,2026-05-23 22:27:47.832939
3625,1190970,200000,500000,0,0,2543,2026-05-23 22:27:49.711899
3626,1191330,500000,1000000,0,0,52,2026-05-23 22:27:51.552349
3627,1191840,500000,1000000,0,0,16,2026-05-23 22:27:53.413916
3628,1193340,200000,500000,0,0,4,2026-05-23 22:27:55.293143
3629,1194630,200000,500000,0,0,38,2026-05-23 22:27:57.128924
3630,1194930,200000,500000,0,0,2,2026-05-23 22:28:00.800261
3631,1195460,500000,1000000,0,0,8,2026-05-23 22:28:02.631491
3632,1196090,200000,500000,0,0,10,2026-05-23 22:28:04.476814
3633,1196590,2000000,5000000,0,0,1284,2026-05-23 22:28:06.312446
3634,1196630,200000,500000,0,0,70,2026-05-23 22:28:08.152960
3635,1197260,200000,500000,0,0,491,2026-05-23 22:28:10.000732
3636,1197570,500000,1000000,0,0,8,2026-05-23 22:28:11.835261
3637,1199030,200000,500000,0,0,199,2026-05-23 22:28:13.736112
3638,1201240,1000000,2000000,0,0,1349,2026-05-23 22:28:15.570040
3639,1201270,200000,500000,0,0,14,2026-05-23 22:28:17.426896
3640,1201540,200000,500000,0,0,93,2026-05-23 22:28:19.293773
3641,1202130,200000,500000,0,0,162,2026-05-23 22:28:21.159889
3642,1202900,200000,500000,0,0,12,2026-05-23 22:28:23.002197
3643,1203620,2000000,5000000,0,0,10654,2026-05-23 22:28:26.667560
3644,1203630,200000,500000,0,0,4,2026-05-23 22:28:28.501348
3645,1203710,200000,500000,0,0,24,2026-05-23 22:28:30.384177
3646,1204050,200000,500000,0,0,130,2026-05-23 22:28:32.233193
3647,1205520,200000,500000,0,0,39,2026-05-23 22:28:34.068449
3648,1206060,200000,500000,0,0,10,2026-05-23 22:28:35.920417
3649,1206240,200000,500000,0,0,0,2026-05-23 22:28:37.753637
3650,1206560,1000000,2000000,0,0,1589,2026-05-23 22:28:39.590588
3651,1206610,500000,1000000,0,0,54,2026-05-23 22:28:41.476606
3652,1207650,500000,1000000,0,0,258,2026-05-23 22:28:43.326382
3653,1209040,500000,1000000,0,0,1,2026-05-23 22:28:45.234515
3654,1209490,200000,500000,0,0,14,2026-05-23 22:28:47.137155
3655,1210250,200000,500000,0,0,15,2026-05-23 22:28:48.975057
3656,1210320,1000000,2000000,0,0,941,2026-05-23 22:28:50.832653
3657,1211020,1000000,2000000,0,0,625,2026-05-23 22:28:52.664198
3658,1211600,200000,500000,0,0,18,2026-05-23 22:28:54.532586
3659,1213210,1000000,2000000,0,0,564,2026-05-23 22:28:56.473552
3660,1213700,200000,500000,0,0,18,2026-05-23 22:28:58.355378
3661,1213740,500000,1000000,0,0,25,2026-05-23 22:29:00.199280
3662,1214280,200000,500000,0,0,2,2026-05-23 22:29:02.130304
3663,1214670,1000000,2000000,0,0,5,2026-05-23 22:29:03.976949
3664,1215390,200000,500000,0,0,165,2026-05-23 22:29:05.878884
3665,1216200,200000,500000,0,0,17,2026-05-23 22:29:07.728792
3666,1216320,200000,500000,0,0,41,2026-05-23 22:29:09.562805
3667,1216710,500000,1000000,0,0,38,2026-05-23 22:29:11.457635
3668,1217060,2000000,5000000,0,0,1428,2026-05-23 22:29:13.304568
3669,1217390,200000,500000,0,0,6,2026-05-23 22:29:15.210052
3670,1218210,500000,1000000,0,0,250,2026-05-23 22:29:17.083959
3671,1218250,200000,500000,0,0,2,2026-05-23 22:29:18.980977
3672,1218740,500000,1000000,0,0,90,2026-05-23 22:29:22.665880
3673,1220010,200000,500000,0,0,176,2026-05-23 22:29:24.576375
3674,1220140,200000,500000,0,0,73,2026-05-23 22:29:26.508954
3675,1220150,200000,500000,0,0,3,2026-05-23 22:29:28.407934
3676,1221250,200000,500000,0,0,6,2026-05-23 22:29:30.268072
3677,1222140,2000000,5000000,0,0,2344,2026-05-23 22:29:32.102234
3678,1222370,500000,1000000,0,0,32,2026-05-23 22:29:33.967248
3679,1222670,10000000,20000000,0,0,25276,2026-05-23 22:29:35.803686
3680,1222680,2000000,5000000,0,0,1385,2026-05-23 22:29:37.655055
3681,1222690,1000000,2000000,0,0,454,2026-05-23 22:29:39.492809
3682,1222700,2000000,5000000,0,0,262,2026-05-23 22:29:41.332637
3683,1222730,1000000,2000000,0,0,79,2026-05-23 22:29:43.175551
3684,1222800,200000,500000,0,0,199,2026-05-23 22:29:45.026001
3685,1225330,1000000,2000000,0,0,148,2026-05-23 22:29:46.885974
3686,1225560,200000,500000,0,0,10,2026-05-23 22:29:48.716192
3687,1225570,500000,1000000,0,0,46,2026-05-23 22:29:50.547651
3688,1226470,500000,1000000,0,0,0,2026-05-23 22:29:52.378711
3689,1227530,500000,1000000,0,0,49,2026-05-23 22:29:54.284020
3690,1227690,500000,1000000,0,0,69,2026-05-23 22:29:56.136855
3691,1227890,1000000,2000000,0,0,1585,2026-05-23 22:29:57.975447
3692,1229240,200000,500000,0,0,102,2026-05-23 22:29:59.811595
3693,1229380,200000,500000,0,0,19,2026-05-23 22:30:01.713225
3694,1229490,5000000,10000000,0,0,3122,2026-05-23 22:30:03.553631
3695,1230140,200000,500000,0,0,72,2026-05-23 22:30:05.449011
3696,1230170,200000,500000,0,0,5,2026-05-23 22:30:07.278785
3697,1230410,200000,500000,0,0,0,2026-05-23 22:30:09.190014
3698,1230530,200000,500000,0,0,27,2026-05-23 22:30:11.032896
3699,1230570,200000,500000,0,0,0,2026-05-23 22:30:12.865475
3700,1233270,200000,500000,0,0,0,2026-05-23 22:30:14.765148
3701,1233570,500000,1000000,0,0,39,2026-05-23 22:30:16.603196
3702,1235140,500000,1000000,0,0,470,2026-05-23 22:30:18.434309
3703,1236300,200000,500000,0,0,9,2026-05-23 22:30:20.276546
3704,1236990,200000,500000,0,0,6,2026-05-23 22:30:22.171057
3705,1237320,500000,1000000,0,0,144,2026-05-23 22:30:24.049977
3706,1237950,2000000,5000000,0,0,9213,2026-05-23 22:30:26.085808
3707,1237970,5000000,10000000,0,0,1173,2026-05-23 22:30:27.916588
3708,1237980,1000000,2000000,0,0,55,2026-05-23 22:30:29.753837
3709,1238000,1000000,2000000,0,0,285,2026-05-23 22:30:31.581151
3710,1238020,500000,1000000,0,0,24,2026-05-23 22:30:33.424091
3711,1238040,500000,1000000,0,0,140,2026-05-23 22:30:35.291587
3712,1238060,500000,1000000,0,0,81,2026-05-23 22:30:37.121327
3713,1238080,500000,1000000,0,0,33,2026-05-23 22:30:38.970785
3714,1238810,10000000,20000000,0,0,6327,2026-05-23 22:30:40.817886
3715,1238820,1000000,2000000,0,0,90,2026-05-23 22:30:42.669136
3716,1238840,5000000,10000000,0,0,6308,2026-05-23 22:30:44.512109
3717,1238860,1000000,2000000,0,0,1153,2026-05-23 22:30:46.412476
3718,1238880,200000,500000,0,0,31,2026-05-23 22:30:48.293227
3719,1239080,200000,500000,0,0,505,2026-05-23 22:30:50.197962
3720,1239260,200000,500000,0,0,169,2026-05-23 22:30:52.102652
3721,1239320,200000,500000,0,0,45,2026-05-23 22:30:53.944621
3722,1239520,200000,500000,0,0,20,2026-05-23 22:30:55.799093
3723,1239690,200000,500000,0,0,18,2026-05-23 22:30:57.862958
3724,1240210,500000,1000000,0,0,34,2026-05-23 22:30:59.704448
3725,1240440,10000000,20000000,0,0,2275,2026-05-23 22:31:01.538634
3726,1241100,1000000,2000000,0,0,119,2026-05-23 22:31:03.380545
3727,1241110,500000,1000000,0,0,0,2026-05-23 22:31:05.218347
3728,1241510,500000,1000000,0,0,3,2026-05-23 22:31:07.086446
3729,1241700,200000,500000,0,0,2,2026-05-23 22:31:08.959760
3730,1242700,200000,500000,0,0,0,2026-05-23 22:31:10.791818
3731,1243830,500000,1000000,0,0,325,2026-05-23 22:31:12.725626
3732,1244090,500000,1000000,0,0,509,2026-05-23 22:31:14.569010
3733,1244460,1000000,2000000,0,0,1413,2026-05-23 22:31:16.423510
3734,1244800,1000000,2000000,0,0,127,2026-05-23 22:31:18.260658
3735,1245250,500000,1000000,0,0,6,2026-05-23 22:31:20.095539
3736,1245620,20000000,50000000,0,0,29529,2026-05-23 22:31:21.935815
3737,1248130,2000000,5000000,0,0,5419,2026-05-23 22:31:23.768311
3738,1249040,200000,500000,0,0,16,2026-05-23 22:31:25.606796
3739,1249800,500000,1000000,0,0,4,2026-05-23 22:31:27.495712
3740,1250410,2000000,5000000,0,0,3245,2026-05-23 22:31:29.551129
3741,1250760,200000,500000,0,0,25,2026-05-23 22:31:31.433599
3742,1250870,200000,500000,0,0,0,2026-05-23 22:31:33.261310
3743,1252330,1000000,2000000,0,0,73,2026-05-23 22:31:35.116270
3744,1252600,500000,1000000,0,0,120,2026-05-23 22:31:36.993521
3745,1252780,200000,500000,0,0,217,2026-05-23 22:31:38.861989
3746,1253920,1000000,2000000,0,0,167,2026-05-23 22:31:40.703853
3747,1253950,200000,500000,0,0,0,2026-05-23 22:31:42.551455
3748,1254120,2000000,5000000,0,0,291,2026-05-23 22:31:44.412401
3749,1255630,200000,500000,0,0,33,2026-05-23 22:31:46.299953
3750,1256670,1000000,2000000,0,0,1299,2026-05-23 22:31:48.139804
3751,1257360,200000,500000,0,0,6,2026-05-23 22:31:49.974745
3752,1258080,1000000,2000000,0,0,3279,2026-05-23 22:31:51.853918
3753,1259420,2000000,5000000,0,0,1600,2026-05-23 22:31:53.693004
3754,1259790,200000,500000,0,0,209,2026-05-23 22:31:55.578685
3755,1259970,1000000,2000000,0,0,989,2026-05-23 22:31:57.464858
3756,1259980,500000,1000000,0,0,209,2026-05-23 22:31:59.340694
3757,1260320,2000000,5000000,0,0,3070,2026-05-23 22:32:01.209783
3758,1260920,200000,500000,0,0,0,2026-05-23 22:32:03.087985
3759,1261040,200000,500000,0,0,22,2026-05-23 22:32:04.923534
3760,1262060,200000,500000,0,0,6,2026-05-23 22:32:06.760002
3761,1262240,1000000,2000000,0,0,108,2026-05-23 22:32:08.601297
3762,1262350,1000000,2000000,0,0,108,2026-05-23 22:32:10.484948
3763,1262540,1000000,2000000,0,0,125,2026-05-23 22:32:12.323876
3764,1262580,1000000,2000000,0,0,204,2026-05-23 22:32:14.371390
3765,1262600,1000000,2000000,0,0,42,2026-05-23 22:32:16.206405
3766,1263370,200000,500000,0,0,3,2026-05-23 22:32:18.084740
3767,1263550,200000,500000,0,0,79,2026-05-23 22:32:19.934724
3768,1263850,2000000,5000000,0,0,1122,2026-05-23 22:32:21.817359
3769,1264250,200000,500000,0,0,64,2026-05-23 22:32:23.720198
3770,1264280,200000,500000,0,0,10,2026-05-23 22:32:25.621147
3771,1264670,1000000,2000000,0,0,1,2026-05-23 22:32:27.454844
3772,1265920,200000,500000,0,0,103,2026-05-23 22:32:29.313015
3773,1266680,1000000,2000000,0,0,0,2026-05-23 22:32:31.177293
3774,1266840,200000,500000,0,0,112,2026-05-23 22:32:33.070399
3775,1267470,200000,500000,0,0,3,2026-05-23 22:32:34.964699
3776,1267540,200000,500000,0,0,448,2026-05-23 22:32:36.801661
3777,1267910,500000,1000000,0,0,4551,2026-05-23 22:32:38.635011
3778,1268750,1000000,2000000,0,0,283,2026-05-23 22:32:40.500084
3779,1269370,200000,500000,0,0,15,2026-05-23 22:32:42.361967
3780,1270580,200000,500000,0,0,221,2026-05-23 22:32:44.207671
3781,1271700,200000,500000,0,0,21,2026-05-23 22:32:46.099746
3782,1272080,2000000,5000000,0,0,644,2026-05-23 22:32:47.941140
3783,1272160,200000,500000,0,0,40,2026-05-23 22:32:49.776302
3784,1272320,200000,500000,0,0,464,2026-05-23 22:32:51.651769
3785,1273400,500000,1000000,0,0,310,2026-05-23 22:32:53.489145
3786,1273710,200000,500000,0,0,24,2026-05-23 22:32:55.332720
3787,1274290,200000,500000,0,0,1,2026-05-23 22:32:57.254011
3788,1274570,2000000,5000000,0,0,447,2026-05-23 22:32:59.091850
3789,1275350,500000,1000000,0,0,89,2026-05-23 22:33:00.938639
3790,1275630,200000,500000,0,0,0,2026-05-23 22:33:02.782361
3791,1275670,500000,1000000,0,0,35,2026-05-23 22:33:04.612124
3792,1275890,500000,1000000,0,0,91,2026-05-23 22:33:06.458266
3793,1276760,200000,500000,0,0,60,2026-05-23 22:33:08.295073
3794,1276790,500000,1000000,0,0,46,2026-05-23 22:33:10.130559
3795,1277400,2000000,5000000,0,0,118,2026-05-23 22:33:11.977027
3796,1278060,200000,500000,0,0,77,2026-05-23 22:33:13.854235
3797,1279610,500000,1000000,0,0,46,2026-05-23 22:33:15.693172
3798,1280930,200000,500000,0,0,184,2026-05-23 22:33:17.773687
3799,1281080,200000,500000,0,0,0,2026-05-23 22:33:19.606821
3800,1281590,500000,1000000,0,0,44,2026-05-23 22:33:21.448439
3801,1281630,500000,1000000,0,0,260,2026-05-23 22:33:23.360376
3802,1281800,500000,1000000,0,0,48,2026-05-23 22:33:25.200454
3803,1282100,1000000,2000000,0,0,1573,2026-05-23 22:33:27.039044
3804,1282150,200000,500000,0,0,34,2026-05-23 22:33:28.866836
3805,1282410,200000,500000,0,0,20,2026-05-23 22:33:30.755931
3806,1282590,500000,1000000,0,0,36,2026-05-23 22:33:32.687832
3807,1282690,500000,1000000,0,0,9,2026-05-23 22:33:34.745754
3808,1282730,1000000,2000000,0,0,348,2026-05-23 22:33:36.580643
3809,1283220,500000,1000000,0,0,0,2026-05-23 22:33:38.415403
3810,1283400,200000,500000,0,0,29,2026-05-23 22:33:40.309994
3811,1283410,200000,500000,0,0,39,2026-05-23 22:33:42.145413
3812,1283970,500000,1000000,0,0,8493,2026-05-23 22:33:43.986700
3813,1284190,1000000,2000000,0,0,7330,2026-05-23 22:33:45.819878
3814,1284210,2000000,5000000,0,0,3277,2026-05-23 22:33:47.668410
3815,1284410,1000000,2000000,0,0,619,2026-05-23 22:33:49.502872
3816,1286350,500000,1000000,0,0,24,2026-05-23 22:33:51.443021
3817,1286530,500000,1000000,0,0,0,2026-05-23 22:33:53.281390
3818,1286580,500000,1000000,0,0,67,2026-05-23 22:33:55.116267
3819,1286680,1000000,2000000,0,0,866,2026-05-23 22:33:57.028223
3820,1286830,5000000,10000000,0,0,6625,2026-05-23 22:33:58.923398
3821,1286990,200000,500000,0,0,15,2026-05-23 22:34:00.779132
3822,1287840,200000,500000,0,0,29,2026-05-23 22:34:02.676326
3823,1288310,500000,1000000,0,0,40,2026-05-23 22:34:04.577878
3824,1288320,200000,500000,0,0,172,2026-05-23 22:34:06.471981
3825,1289310,2000000,5000000,0,0,75,2026-05-23 22:34:08.327245
3826,1289810,200000,500000,0,0,134,2026-05-23 22:34:10.170552
3827,1290000,1000000,2000000,0,0,2547,2026-05-23 22:34:12.001804
3828,1290330,200000,500000,0,0,12,2026-05-23 22:34:13.829812
3829,1291340,1000000,2000000,0,0,33,2026-05-23 22:34:15.732250
3830,1292040,200000,500000,0,0,2,2026-05-23 22:34:17.564774
3831,1292940,200000,500000,0,0,123,2026-05-23 22:34:19.395716
